video_id,title,description,published_at,position,view_count,like_count,comment_count,comments_disabled,duration_iso,duration_sec,definition,caption,licensed,tags,category_id,audio_language,live_status,year,age_days,is_live,is_short,duration_min,engagement_rate,comment_rate,views_per_day
6oElJG1ne7k,"Andrea Bocelli - Ave Maria (Live From The Kodak Theatre, USA / 2009)",Music video by Andrea Bocelli performing Ave Maria (Live).© 2009 Sugar s.r.l.,2015-10-23 02:00:00+00:00,321,1489637,15082,409,False,PT5M13S,313,hd,false,True,Andrea|Bocelli|Ave|Maria|Universal|Music|Pop|Kodak Theatre|andrea bocelli|ave maria|usa|live|classical|classical pop|opera,10,en-US,none,2015,3974,False,False,5.216666666666667,0.010124614251659968,0.00027456353460608186,374.84574735782587
6oGEN7oS2z4,"Hungarian Rhapsody No.2 in C sharp minor (Live From Teatro Del Silenzio, Italy / 2007)","Music video by Andrea Bocelli, Lang Lang performing Hungarian Rhapsody No.2 In C Sharp Minor (Live).© 2007 Sugar s.r.l.",2015-10-23 02:00:00+00:00,322,3186478,26756,1815,False,PT5M25S,325,hd,false,True,Andrea|Bocelli|Lang|Hungarian|Rhapsody|No.2|sharp|minor|Universal|Music|Pop|LANGLANG|(Live|From|Teatro|Del|Silenzio|Italy|2007),10,en-US,none,2015,3974,False,False,5.416666666666667,0.008396731438283898,0.0005695943923039795,801.8314041268244
7-hMXhcc-tA,Andrea Bocelli - Love In Portofino (Live From Portrofino / 2012),"Andrea Bocelli - Love In Portofino (Live From Portrofino / 2012)
Stream Andrea Bocelli: https://AndreaBocelli.lnk.to/streamID
Subscribe to Andrea Bocelli’s YouTube channel & ring the bell to never miss a new video: https://AndreaBocelli.lnk.to/YTSignUpID

Sign up for Andrea Bocelli’s Email List: https://AndreaBocelli.lnk.to/MailingListSignUpID

Follow Andrea Bocelli: 
Instagram: https://www.instagram.com/andreabocelliofficial
Facebook: https://www.facebook.com/andreabocelli/YouTube
YouTube: https://www.youtube.com/channel/UCb4JB8-ZAeceuR7EPCPOPzg
TikTok:  https://www.tiktok.com/@andreabocelliof?lang=en
X: https://x.com/AndreaBocelliWebsite
Website: https://www.andreabocelli.com/

#AndreaBocelli

Music video by Andrea Bocelli performing Love In Portofino. (C) 2013 Sugar Srl, under exclusive license to Universal International Music B.V.

http://vevo.ly/lIYocP",2015-10-23 02:00:00+00:00,323,14315801,63940,1021,False,PT4M41S,281,hd,false,True,Andrea|Bocelli|Love|Portofino|Universal|Music|Pop|andrea bocelli|Love In Portofino,10,en-US,none,2015,3974,False,False,4.683333333333334,0.004466393462719969,7.131979551825287e-05,3602.3656265727227
8Pv520QfnYI,"Andrea Bocelli, New York Philharmonic, Alan Gilbert - Overture (Live From Central Park, USA / 2011)","Andrea Bocelli, New York Philharmonic Orchestra, Alan Gilbert - Overture (Live From Central Park, USA / 2011)

Subscribe to Andrea Bocelli’s YouTube channel & ring the bell to never miss a new video: https://AndreaBocelli.lnk.to/YTSignUpID

Sign up for Andrea Bocelli’s Email List: https://AndreaBocelli.lnk.to/MailingListSignUpID

Follow Andrea Bocelli: 
Instagram: https://www.instagram.com/andreabocelliofficial
Facebook: https://www.facebook.com/andreabocelli/YouTube
YouTube: https://www.youtube.com/channel/UCb4JB8-ZAeceuR7EPCPOPzg
TikTok:  https://www.tiktok.com/@andreabocelliof?lang=en
X: https://x.com/AndreaBocelliWebsite
Website: https://www.andreabocelli.com/
#AndreaBocelli #Bocelli #NewYork PhilharmonicOrchestra #AlanGilbert #LiveFromCentralPark

Music video by Andrea Bocelli, New York Philharmonic Orchestra, Alan Gilbert performing Overture. (C) 2011 Sugar Srl, Under exclusive licence to Universal International Music B.V.

Watch the Music for Hope full event here: https://andreabocelli.lnk.to/LiveFromDuomoID
Listen to the Music for Hope full event here: https://andreabocelli.lnk.to/MusicForHope1ID

http://vevo.ly/YzoXwH",2015-10-23 02:00:00+00:00,324,35026,271,5,False,PT8M54S,534,hd,false,True,Andrea|Bocelli|New|York|Philharmonic|Orchestra|Alan|Gilbert|Overture|Universal|Music|Pop|Andrea Bocelli|New York Philharmonic Orchestra|Alan Gilbert Overture (Live From Central Park|USA 2011)|Alan Gilbert|(Live From Central Park,10,en-US,none,2015,3974,False,False,8.9,0.007737109575743733,0.0001427510991834637,8.813789632611979
92RqIk87evQ,"Andrea Bocelli - Il Mare Calmo Della Sera - Live From Piazza Dei Cavalieri, Italy / 1997","Music video by Andrea Bocelli performing Il mare calmo della sera (Live).© 2015 Sugar s.r.l., under exclusive license to Universal International Music B.V., a Universal Music Group company",2015-10-23 02:00:00+00:00,325,595294,3154,63,False,PT3M48S,228,sd,false,True,#EllieGoulding|#ReturnToLove|#AndreaBocelli|#SiForever|#NewAlbum,10,en-US,none,2015,3974,False,False,3.8,0.005298222390953042,0.00010583006044072341,149.79718168092603
ABj7gxsbAjY,"Andrea Bocelli, Katherine Jenkins - I Believe","Andrea Bocelli & Katherine Jenkins - I Believe
Stream Andrea Bocelli: https://AndreaBocelli.lnk.to/streamID
Subscribe to Andrea Bocelli’s YouTube channel & ring the bell to never miss a new video: https://AndreaBocelli.lnk.to/YTSignUpID

Sign up for Andrea Bocelli’s Email List: https://AndreaBocelli.lnk.to/MailingListSignUpID

Follow Andrea Bocelli: 
Instagram: https://www.instagram.com/andreabocelliofficial
Facebook: https://www.facebook.com/andreabocelli/YouTube
YouTube: https://www.youtube.com/channel/UCb4JB8-ZAeceuR7EPCPOPzg
TikTok:  https://www.tiktok.com/@andreabocelliof?lang=en
X: https://x.com/AndreaBocelliWebsite
Website: https://www.andreabocelli.com/

Follow Andrea Bocelli: 
Instagram: https://www.instagram.com/andreabocelliofficial
Facebook: https://www.facebook.com/andreabocelli/YouTube
YouTube: https://www.youtube.com/channel/UCb4JB8-ZAeceuR7EPCPOPzg
TikTok:  https://www.tiktok.com/@andreabocelliof?lang=en
X: https://x.com/AndreaBocelliWebsite
Website: https://www.andreabocelli.com/

#AndreaBocelli #Bocelli #Christmas #MyChristmas #IBelieve",2015-10-23 02:00:00+00:00,326,24004936,114236,2833,False,PT5M24S,324,hd,false,True,安德烈波切俐|한글자막|日本語字幕|subtítulos en español|Türkçe Altyazılı|Phụ đề tiếng Việt|Subtitles in Tagalog|Teks dalam Bahasa Indonesia|उपशीर्षक हिंदी में|Sarikata Dalam Bahasa Malaysia|คำบรรยายภาษาไทย|Katherine Jenkins|Andrea Bocelli|Believe|andrea bocelli believe|katherine jenkins believe,10,en-US,none,2015,3974,False,False,5.4,0.00475885459557151,0.00011801739442254709,6040.497232008052
AScMNGm2LNg,O Soave Fanciulla - from Puccini's La bohème (HD),"Music video by Andrea Bocelli, Pretty Yende, New York Philharmonic, Alan Gilbert performing O soave fanciulla (Live).© 2011 Sugar s.r.l., Under exclusive licence to Universal International Music B.V.",2015-10-23 02:00:00+00:00,327,247393,1591,50,False,PT4M49S,289,hd,false,True,Andrea|Bocelli|Pretty|Yende|Soave|Fanciulla|Universal|Music|Classical,10,en-US,none,2015,3974,False,False,4.816666666666666,0.006431063126280857,0.00020210757782152284,62.252893809763464
C6SmJrY3ajQ,Qualche Stupido (Somethin' Stupid) [Live From Portofino / 2012],"Andrea Bocelli & Veronica Berti - Qualche Stupido (Somethin' Stupid)
Stream Andrea Bocelli: https://AndreaBocelli.lnk.to/streamID
Subscribe to Andrea Bocelli’s YouTube channel & ring the bell to never miss a new video: https://AndreaBocelli.lnk.to/YTSignUpID

Sign up for Andrea Bocelli’s Email List: https://AndreaBocelli.lnk.to/MailingListSignUpID

Follow Andrea Bocelli: 
Instagram: https://www.instagram.com/andreabocelliofficial
Facebook: https://www.facebook.com/andreabocelli/YouTube
YouTube: https://www.youtube.com/channel/UCb4JB8-ZAeceuR7EPCPOPzg
TikTok:  https://www.tiktok.com/@andreabocelliof?lang=en
X: https://x.com/AndreaBocelliWebsite
Website: https://www.andreabocelli.com/

#AndreaBocelli #VeronicaBerti

Music video by Andrea Bocelli performing Qualche Stupido. (C) 2012 Sugar Srl, under exclusive license to Universal International Music B.V.
http://vevo.ly/QIuQ9s",2015-10-23 02:00:00+00:00,328,8891117,30463,748,False,PT4M53S,293,hd,false,True,Andrea|Bocelli|Qualche|Stupido|Universal|Music|Pop|Somethin Stupid,10,en-US,none,2015,3974,False,False,4.883333333333334,0.003426228672955265,8.412891203658663e-05,2237.321841972823
DssfYRqh9Y8,"Andrea Bocelli, Mario Reyes - Jurame (Live From Lake Las Vegas Resort, USA / 2006)","Andrea Bocelli & Mario Reyes - Jurame (Live From Lake Las Vegas Resort, USA / 2006)
Stream Andrea Bocelli: https://AndreaBocelli.lnk.to/streamID
Subscribe to Andrea Bocelli’s YouTube channel & ring the bell to never miss a new video: https://AndreaBocelli.lnk.to/YTSignUpID

Sign up for Andrea Bocelli’s Email List: https://AndreaBocelli.lnk.to/MailingListSignUpID

Follow Andrea Bocelli: 
Instagram: https://www.instagram.com/andreabocelliofficial
Facebook: https://www.facebook.com/andreabocelli/YouTube
YouTube: https://www.youtube.com/channel/UCb4JB8-ZAeceuR7EPCPOPzg
TikTok:  https://www.tiktok.com/@andreabocelliof?lang=en
X: https://x.com/AndreaBocelliWebsite
Website: https://www.andreabocelli.com/

#AndreaBocelli

Music video by Andrea Bocelli performing Jurame. (C) 2006 Sugar Srl, under exclusive license to Universal Music B.V.
http://vevo.ly/4PjAmO",2015-10-23 02:00:00+00:00,329,9636051,30909,743,False,PT3M40S,220,sd,false,True,Andrea Bocelli|Mario Reyes|Jurame|Jurame live|andrea bocelli live,10,en-US,none,2015,3974,False,False,3.6666666666666665,0.003207641802643012,7.710627517434268e-05,2424.773779567187
DzfmD4-r3PA,"En Aranjuez Con Tu Amor - Live From Central Park, USA / 2011","Music video by Andrea Bocelli, New York Philharmonic, Alan Gilbert, Nicola Benedetti performing En Aranjuez Con Tu Amor (Live).© 2011 Sugar s.r.l., Under exclusive licence to Universal International Music B.V.",2015-10-23 02:00:00+00:00,330,850609,8817,236,False,PT4M16S,256,hd,false,True,Andrea|Bocelli|Nicola|Benedetti|Aranjuez|Con|Amor|Universal|Music|Classical,10,en-US,none,2015,3974,False,False,4.266666666666667,0.010365514590134833,0.0002774482752945243,214.04353296426774
EITLenR3MeQ,Andrea Bocelli - Vivo Per Lei (Ich Lebe Fur Sie) ft. Judy Weiss,"Andrea Bocelli and Judy Weiss: Vivo per lei (Ich Lebe Fur Sie)

Subscribe to Andrea Bocelli’s YouTube channel & ring the bell to never miss a new video: https://AndreaBocelli.lnk.to/YTSignUpID

Sign up for Andrea Bocelli’s Email List: https://AndreaBocelli.lnk.to/MailingListSignUpID

Follow Andrea Bocelli: 
Instagram: https://www.instagram.com/andreabocelliofficial
Facebook: https://www.facebook.com/andreabocelli/YouTube
YouTube: https://www.youtube.com/channel/UCb4JB8-ZAeceuR7EPCPOPzg
TikTok:  https://www.tiktok.com/@andreabocelliof?lang=en
X: https://x.com/AndreaBocelliWebsite
Website: https://www.andreabocelli.com/
#AndreaBocelli #Bocelli #JudyWeiss

Watch the Music for Hope full event here: https://andreabocelli.lnk.to/LiveFromDuomoID
Listen to the Music for Hope full event here: https://andreabocelli.lnk.to/MusicForHope1ID

http://vevo.ly/BdskEa",2015-10-23 02:00:00+00:00,331,7338487,55283,1384,False,PT4M23S,263,sd,false,True,Andrea|Bocelli|Vivo|Per|Lei|(Ich|Lebe|Fur|Sie)|Universal|Music|Pop|Judy|Weiss,10,en-US,none,2015,3974,False,False,4.383333333333334,0.007533296713614128,0.00018859473349206723,1846.6248112732762
EbvwwwTqeRo,"Andrea Bocelli - What Child Is This (Live From The Kodak Theatre, USA / 2009)","Listen to Andrea Bocelli’s Christmas album 'My Christmas'  featuring 'What Child Is This' here: https://andreabocelli.lnk.to/MyChristmasFiresideID
And listen to the new Christmas album 'A Family Christmas' here: https://AndreaBocelli.lnk.to/FamilyChristmasDeluxeID

Subscribe to Andrea Bocelli’s YouTube channel & ring the bell to never miss a new video: https://AndreaBocelli.lnk.to/YTSignUpID

Sign up for Andrea Bocelli’s Email List: https://AndreaBocelli.lnk.to/MailingListSignUpID

Follow Andrea Bocelli: 
Instagram: https://www.instagram.com/andreabocelliofficial
Facebook: https://www.facebook.com/andreabocelli/YouTube
YouTube: https://www.youtube.com/channel/UCb4JB8-ZAeceuR7EPCPOPzg
TikTok:  https://www.tiktok.com/@andreabocelliof?lang=en
X: https://x.com/AndreaBocelliWebsite
Website: https://www.andreabocelli.com/
#AndreaBocelli #Bocelli 

Music video by Andrea Bocelli performing What Child Is This. (C) 2009 Sugar Srl

Watch the Music for Hope full event here: https://andreabocelli.lnk.to/LiveFromDuomoID
Listen to the Music for Hope full event here: https://andreabocelli.lnk.to/MusicForHope1ID

http://vevo.ly/bfiwWO",2015-10-23 02:00:00+00:00,332,4460084,35921,1231,False,PT4M47S,287,hd,false,True,Andrea|Bocelli|What|Child|This|Universal|Music|Pop|(Live|From|The|Kodak|Theatre|USA|2009),10,en-US,none,2015,3974,False,False,4.783333333333333,0.008053884186934595,0.0002760037703325767,1122.3160543532965
Ew6RG0YcJWQ,"Andrea Bocelli - Canzoni stonate (Live From Lake Las Vegas Resort, USA / 2006)","Andrea Bocelli - Canzoni stonate (Live From Lake Las Vegas Resort, USA / 2006)
Stream Andrea Bocelli: https://AndreaBocelli.lnk.to/streamID
Subscribe to Andrea Bocelli’s YouTube channel & ring the bell to never miss a new video: https://AndreaBocelli.lnk.to/YTSignUpID

Sign up for Andrea Bocelli’s Email List: https://AndreaBocelli.lnk.to/MailingListSignUpID

Follow Andrea Bocelli: 
Instagram: https://www.instagram.com/andreabocelliofficial
Facebook: https://www.facebook.com/andreabocelli/YouTube
YouTube: https://www.youtube.com/channel/UCb4JB8-ZAeceuR7EPCPOPzg
TikTok:  https://www.tiktok.com/@andreabocelliof?lang=en
X: https://x.com/AndreaBocelliWebsite
Website: https://www.andreabocelli.com/

#AndreaBocelli

Music video by Andrea Bocelli performing Canzoni stonate. (C) 2006 Sugar Srl, under exclusive license to Universal Music B.V.
http://vevo.ly/x37OYx",2015-10-23 02:00:00+00:00,333,7638775,21032,662,False,PT6M,360,sd,false,True,Andrea|Bocelli|Canzoni|stonate|Universal|Music|Pop|andrea bocelli|Canzoni stonate,10,en-US,none,2015,3974,False,False,6.0,0.002753321049513829,8.666311025000736e-05,1922.1879718168093
GwJC49-RRWg,"Andrea Bocelli - Vivere: Backstage Footage - Live From Teatro Del Silenzio, Italy / 2007","Music video by Andrea Bocelli performing Vivere: Backstage Footage (Live).© 2015 Sugar s.r.l., under exclusive license to Universal International Music B.V., a Universal Music Group company",2015-10-23 02:00:00+00:00,334,55453,680,20,False,PT15M42S,942,sd,false,True,Andrea|Bocelli|Vivere:|Backstage|Footage|Universal|Music|Classical,10,en-US,none,2015,3974,False,False,15.7,0.012262636827583719,0.00036066578904658,13.953950679416206
Gz1TfT9wf5w,"Andrea Bocelli, Elisa - La Voce Del Silenzio (Live From Teatro Del Silenzio, Italy / 2007)","Andrea Bocelli & Elisa - La Voce Del Silenzio (Live From Teatro Del Silenzio, Italy / 2007)
Stream Andrea Bocelli: https://AndreaBocelli.lnk.to/streamID
Subscribe to Andrea Bocelli’s YouTube channel & ring the bell to never miss a new video: https://AndreaBocelli.lnk.to/YTSignUpID

Sign up for Andrea Bocelli’s Email List: https://AndreaBocelli.lnk.to/MailingListSignUpID

Follow Andrea Bocelli: 
Instagram: https://www.instagram.com/andreabocelliofficial
Facebook: https://www.facebook.com/andreabocelli/YouTube
YouTube: https://www.youtube.com/channel/UCb4JB8-ZAeceuR7EPCPOPzg
TikTok:  https://www.tiktok.com/@andreabocelliof?lang=en
X: https://x.com/AndreaBocelliWebsite
Website: https://www.andreabocelli.com/

#AndreaBocelli

Music video by Andrea Bocelli performing La Voce Del Silenzio. (C) 2007 Sugar Srl

http://vevo.ly/v5ce1W",2015-10-23 02:00:00+00:00,335,9175286,44276,1382,False,PT5M23S,323,hd,false,True,Andrea|Bocelli|Voce|Del|Silenzio|Universal|Music|Pop|andrea bocelli,10,en-US,none,2015,3974,False,False,5.383333333333334,0.004825571649755659,0.0001506220078589376,2308.828887770508
H4-m2UEydpE,"Andrea Bocelli, Zucchero - Miserere","Andrea Bocelli, Zucchero - Miserere

Subscribe to Andrea Bocelli’s YouTube channel & ring the bell to never miss a new video: https://AndreaBocelli.lnk.to/YTSignUpID

Sign up for Andrea Bocelli’s Email List: https://AndreaBocelli.lnk.to/MailingListSignUpID

Follow Andrea Bocelli: 
Instagram: https://www.instagram.com/andreabocelliofficial
Facebook: https://www.facebook.com/andreabocelli/YouTube
YouTube: https://www.youtube.com/channel/UCb4JB8-ZAeceuR7EPCPOPzg
TikTok:  https://www.tiktok.com/@andreabocelliof?lang=en
X: https://x.com/AndreaBocelliWebsite
Website: https://www.andreabocelli.com/
#AndreaBocelli #Bocelli #Zucchero

Subscribe to Andrea Bocelli’s YouTube channel & ring the bell to never miss a new video: https://AndreaBocelli.lnk.to/YTSignUpID

Sign up for Andrea Bocelli’s Email List: https://AndreaBocelli.lnk.to/MailingListSignUpID

Follow Andrea Bocelli: 
Instagram: https://www.instagram.com/andreabocelliofficial
Facebook: https://www.facebook.com/andreabocelli/YouTube
YouTube: https://www.youtube.com/channel/UCb4JB8-ZAeceuR7EPCPOPzg
TikTok:  https://www.tiktok.com/@andreabocelliof?lang=en
X: https://x.com/AndreaBocelliWebsite
Website: https://www.andreabocelli.com/
#AndreaBocelli #Bocelli 

Watch the Music for Hope full event here: https://andreabocelli.lnk.to/LiveFromDuomoID
Listen to the Music for Hope full event here: https://andreabocelli.lnk.to/MusicForHope1ID

Live From Piazza Dei Cavalieri, Italy / 1997

http://vevo.ly/w9RrGI",2015-10-23 02:00:00+00:00,336,1486211,13449,475,False,PT5M57S,357,sd,false,True,Andrea Bocelli|Sugar s.r.l. under exclusive licence to Universal International Music B.V.|Pop,10,en-US,none,2015,3974,False,False,5.95,0.009049186151899024,0.0003196046860102637,373.9836436839457
HI0cbzeNtxM,"Andrea Bocelli, New York Philharmonic, Alan Gilbert - Your Love - Live From Central Park, USA / 2011","Music video by Andrea Bocelli, New York Philharmonic, Alan Gilbert performing Your Love (Live).© 2011 Sugar s.r.l., Under exclusive licence to Universal International Music B.V",2015-10-23 02:00:00+00:00,337,535326,2923,107,False,PT4M35S,275,hd,false,True,Andrea|Bocelli|Your|Love|Universal|Music|Classical,10,en-US,none,2015,3974,False,False,4.583333333333333,0.005460224237193785,0.0001998782050563582,134.70709612481127
